clean	delete	keeplocal	rc=0	ff	absent	backup=no	OK
clean	delete	ordinary	rc=0	ff	absent	backup=no	OK
clean	typechange	keeplocal	rc=0	ff	symlink	backup=no	OK
clean	typechange	ordinary	rc=0	ff	symlink	backup=no	OK
dangling_symlink	delete	keeplocal	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	delete	ordinary	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	modify	keeplocal	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	modify	ordinary	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	rename_away	keeplocal	rc=1	stuck	symlink	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
dangling_symlink	rename_away	ordinary	rc=1	stuck	symlink	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
dangling_symlink	rename_away_and_tree	keeplocal	rc=1	stuck	symlink	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
dangling_symlink	rename_away_and_tree	ordinary	rc=1	stuck	symlink	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
dangling_symlink	rename_case_only	keeplocal	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=symlink	KNOWN_BAD	Il link PENDENTE dichiarato Pro-autoritativo sparisce dal worktree e il path vivo diventa un file regolare col contenuto di origin; il link sopravvive solo nel backup - e vi sopravvive COME LINK, perche' il ramo untracked usa `mv`, che non dereferenzia, a differenza del `cp -p` del ramo tracciato (e' l'origine del valore backup=symlink, che prima di questo diff il campo non sapeva distinguere). Che il link fosse pendente non cambia il fatto: qualcosa al path dichiarato autoritativo e' stato scartato in silenzio e sostituito col contenuto di origin, mentre veniva riportato rc=0. MECCANISMO VERIFICATO con sonda git diretta: `git diff --name-only HEAD FETCH_HEAD` appaia Subject.md->subject.md come R100 e consegna al resolver la SOLA grafia nuova; `git ls-files --error-unmatch -- subject.md` fallisce contro l'indice locale pre-ff (che tiene ancora Subject.md, e il pathspec di git e' byte-letterale anche su volume case-folding). Il controllo della keeplist vive SOLO dentro quel ramo tracciato, quindi il path cade sempre nel ramo untracked, che l'allowlist non la consulta mai. Misurato identico per A=dir_at_path e A=dangling_symlink e per C=keeplocal e C=ordinary: l'allowlist ha effetto osservabile ZERO.
dangling_symlink	rename_case_only	ordinary	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=symlink	OK	Come la gemella `dir_at_path x ordinary` e come `symlink x ordinary`: nulla era dichiarato protetto, il backup conserva il link come link, il reset e' il comportamento voluto. Identica byte per byte alla gemella keeplocal.
dangling_symlink	tree_at_path	keeplocal	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	tree_at_path	ordinary	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	typechange	keeplocal	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
dangling_symlink	typechange	ordinary	rc=1	stuck	symlink	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so `git ls-files --error-unmatch` succeeds and `git diff --quiet HEAD` reports a difference; the branch reaches `cp -p "$REPO/$f" "$backup/$f"`, and `cp -p` (no `-P`) DEREFERENCES the dangling link, stats a target that does not exist, and fails: `cp: .../Subject.md: No such file or directory` -> `ERROR: backup cp failed for tracked Subject.md`. Signature that distinguishes this from the rename rows of the same family: a backup directory IS created and is EMPTY -- `mkdir -p` ran, `cp` did not. Reproduced per-cell 2026-09-02. The previous wording, 'no branch of the resolver handles a non-regular file', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies (a `cp -P`, or refusing before the copy).
del_staged	delete	keeplocal	rc=0	ff	absent	backup=no	OK
del_staged	delete	ordinary	rc=0	ff	absent	backup=no	OK
del_staged	modify	keeplocal	rc=1	stuck	absent	backup=no	OK	fail-safe: origin has new content for a path the machine deleted; the abort keeps the deletion and mutates nothing. NOTE it is still a PERMANENT stall, operationally indistinguishable from the KNOWN_BAD wedges, and it never self-heals WHY THIS IS OK WHILE `untracked x tree_at_path` IS KNOWN_BAD, given both have the identical outward shape (permanent stall, git refuses on its own, zero data loss): this is a conflict of INTENT the resolver has no principled way to arbitrate -- a staged deletion against incoming content -- so abstaining is the right answer. That one is a resolver GAP: its collision check only ever inspects the literal incoming path string and never a parent of it, so a blocking file one level up is invisible by construction. Deliberate abstention versus fixable limitation. Reproduced for all four combinations 2026-09-02: no backup directory is created at all, and `keeplocal` makes no difference because the keeplist is never consulted on this path.
del_staged	modify	ordinary	rc=1	stuck	absent	backup=no	OK	fail-safe: origin has new content for a path the machine deleted; the abort keeps the deletion and mutates nothing. NOTE it is still a PERMANENT stall, operationally indistinguishable from the KNOWN_BAD wedges, and it never self-heals WHY THIS IS OK WHILE `untracked x tree_at_path` IS KNOWN_BAD, given both have the identical outward shape (permanent stall, git refuses on its own, zero data loss): this is a conflict of INTENT the resolver has no principled way to arbitrate -- a staged deletion against incoming content -- so abstaining is the right answer. That one is a resolver GAP: its collision check only ever inspects the literal incoming path string and never a parent of it, so a blocking file one level up is invisible by construction. Deliberate abstention versus fixable limitation. Reproduced for all four combinations 2026-09-02: no backup directory is created at all, and `keeplocal` makes no difference because the keeplist is never consulted on this path.
del_staged	rename_away	keeplocal	rc=0	ff	absent	backup=no	OK
del_staged	rename_away	ordinary	rc=0	ff	absent	backup=no	OK
del_staged	rename_away_and_tree	keeplocal	rc=0	ff	dir	backup=no	OK
del_staged	rename_away_and_tree	ordinary	rc=0	ff	dir	backup=no	OK
del_staged	rename_case_only	keeplocal	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=no	OK	Il file era stato rimosso dall'indice (`git rm`); origin lo rinomina e lo riporta sotto la grafia nuova col proprio contenuto. Nessun contenuto locale esisteva da proteggere (backup=no). La keeplist resta irraggiungibile (MECCANISMO VERIFICATO (non plausibile): il controllo della keeplist in resolve_collisions() vive SOLO dentro il ramo protetto da `git ls-files --error-unmatch -- "$f"` contro l'indice LOCALE. git appaia Subject.md->subject.md come R100, quindi `git diff --name-only HEAD "$REMOTE"` consegna al resolver la sola grafia NUOVA, che nell'indice locale non e' tracciata finche' il ff non atterra: il path prende SEMPRE il ramo untracked/ignored, che l'allowlist non la consulta mai. Misurato con tre allowlist diverse (grafia originale, grafia in arrivo, vuota): esiti BYTE-IDENTICI. Non e' un errore di grafia riparabile riscrivendo la voce - la keeplist e' irraggiungibile per questa forma.) ma non c'e' perdita.
del_staged	rename_case_only	ordinary	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=no	OK	Come la gemella keeplocal, e identica su tutti i campi: nulla di locale da preservare.
del_staged	tree_at_path	keeplocal	rc=0	ff	dir	backup=no	OK
del_staged	tree_at_path	ordinary	rc=0	ff	dir	backup=no	OK
del_staged	typechange	keeplocal	rc=1	stuck	absent	backup=no	OK	fail-safe: origin has new content for a path the machine deleted; the abort keeps the deletion and mutates nothing. NOTE it is still a PERMANENT stall, operationally indistinguishable from the KNOWN_BAD wedges, and it never self-heals WHY THIS IS OK WHILE `untracked x tree_at_path` IS KNOWN_BAD, given both have the identical outward shape (permanent stall, git refuses on its own, zero data loss): this is a conflict of INTENT the resolver has no principled way to arbitrate -- a staged deletion against incoming content -- so abstaining is the right answer. That one is a resolver GAP: its collision check only ever inspects the literal incoming path string and never a parent of it, so a blocking file one level up is invisible by construction. Deliberate abstention versus fixable limitation. Reproduced for all four combinations 2026-09-02: no backup directory is created at all, and `keeplocal` makes no difference because the keeplist is never consulted on this path.
del_staged	typechange	ordinary	rc=1	stuck	absent	backup=no	OK	fail-safe: origin has new content for a path the machine deleted; the abort keeps the deletion and mutates nothing. NOTE it is still a PERMANENT stall, operationally indistinguishable from the KNOWN_BAD wedges, and it never self-heals WHY THIS IS OK WHILE `untracked x tree_at_path` IS KNOWN_BAD, given both have the identical outward shape (permanent stall, git refuses on its own, zero data loss): this is a conflict of INTENT the resolver has no principled way to arbitrate -- a staged deletion against incoming content -- so abstaining is the right answer. That one is a resolver GAP: its collision check only ever inspects the literal incoming path string and never a parent of it, so a blocking file one level up is invisible by construction. Deliberate abstention versus fixable limitation. Reproduced for all four combinations 2026-09-02: no backup directory is created at all, and `keeplocal` makes no difference because the keeplist is never consulted on this path.
del_unstaged	delete	keeplocal	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with (the file is already gone) yet the tick wedges permanently on a cp of a source that does not exist
del_unstaged	delete	ordinary	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with (the file is already gone) yet the tick wedges permanently on a cp of a source that does not exist
del_unstaged	modify	keeplocal	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with, yet the tick wedges permanently on a `cp` whose source does not exist. `backup=empty` is the signature: the resolver DID classify this as a collision (the index still tracks the path) and attempted the backup cp, which failed because a bare `rm` had already taken the file off disk. This is the SAME resolver defect as the del_unstaged x {delete,tree_at_path} rows, not the del_staged fail-safe: those measure `backup=no` because the resolver never touches them and git's own ff-only refuses. The fail-safe reason was copied here in error and is corrected 2026-09-01.
del_unstaged	modify	ordinary	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with, yet the tick wedges permanently on a `cp` whose source does not exist. `backup=empty` is the signature: the resolver DID classify this as a collision (the index still tracks the path) and attempted the backup cp, which failed because a bare `rm` had already taken the file off disk. This is the SAME resolver defect as the del_unstaged x {delete,tree_at_path} rows, not the del_staged fail-safe: those measure `backup=no` because the resolver never touches them and git's own ff-only refuses. The fail-safe reason was copied here in error and is corrected 2026-09-01.
del_unstaged	rename_away	keeplocal	rc=0	ff	absent	backup=no	OK
del_unstaged	rename_away	ordinary	rc=0	ff	absent	backup=no	OK
del_unstaged	rename_away_and_tree	keeplocal	rc=0	ff	dir	backup=no	OK
del_unstaged	rename_away_and_tree	ordinary	rc=0	ff	dir	backup=no	OK
del_unstaged	rename_case_only	keeplocal	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=no	OK	Cancellazione non in stage (`rm` nudo, la voce d'indice sopravvive); origin rinomina e il file torna col contenuto di origin. Nessun contenuto locale da proteggere. La keeplist resta irraggiungibile (MECCANISMO VERIFICATO (non plausibile): il controllo della keeplist in resolve_collisions() vive SOLO dentro il ramo protetto da `git ls-files --error-unmatch -- "$f"` contro l'indice LOCALE. git appaia Subject.md->subject.md come R100, quindi `git diff --name-only HEAD "$REMOTE"` consegna al resolver la sola grafia NUOVA, che nell'indice locale non e' tracciata finche' il ff non atterra: il path prende SEMPRE il ramo untracked/ignored, che l'allowlist non la consulta mai. Misurato con tre allowlist diverse (grafia originale, grafia in arrivo, vuota): esiti BYTE-IDENTICI. Non e' un errore di grafia riparabile riscrivendo la voce - la keeplist e' irraggiungibile per questa forma.) ma non c'e' perdita.
del_unstaged	rename_case_only	ordinary	rc=0	ff	case-renamed:subject.md:10ed6daf	backup=no	OK	Come la gemella keeplocal, identica su tutti i campi misurati.
del_unstaged	tree_at_path	keeplocal	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with (the file is already gone) yet the tick wedges permanently on a cp of a source that does not exist
del_unstaged	tree_at_path	ordinary	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with (the file is already gone) yet the tick wedges permanently on a cp of a source that does not exist
del_unstaged	typechange	keeplocal	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with, yet the tick wedges permanently on a `cp` whose source does not exist. `backup=empty` is the signature: the resolver DID classify this as a collision (the index still tracks the path) and attempted the backup cp, which failed because a bare `rm` had already taken the file off disk. This is the SAME resolver defect as the del_unstaged x {delete,tree_at_path} rows, not the del_staged fail-safe: those measure `backup=no` because the resolver never touches them and git's own ff-only refuses. The fail-safe reason was copied here in error and is corrected 2026-09-01.
del_unstaged	typechange	ordinary	rc=1	stuck	absent	backup=empty	KNOWN_BAD	nothing to collide with, yet the tick wedges permanently on a `cp` whose source does not exist. `backup=empty` is the signature: the resolver DID classify this as a collision (the index still tracks the path) and attempted the backup cp, which failed because a bare `rm` had already taken the file off disk. This is the SAME resolver defect as the del_unstaged x {delete,tree_at_path} rows, not the del_staged fail-safe: those measure `backup=no` because the resolver never touches them and git's own ff-only refuses. The fail-safe reason was copied here in error and is corrected 2026-09-01.
dir_at_path	delete	keeplocal	rc=1	stuck	dir	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so the branch is entered, reaches `cp -p`, and `cp` without `-R` refuses a directory: `cp: .../Subject.md is a directory (not copied).` -> `ERROR: backup cp failed for tracked Subject.md`. Signature: a backup directory IS created and is EMPTY. Reproduced per-cell 2026-09-02. The previous wording, 'the resolver has no branch for a type mismatch', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies.
dir_at_path	delete	ordinary	rc=1	stuck	dir	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so the branch is entered, reaches `cp -p`, and `cp` without `-R` refuses a directory: `cp: .../Subject.md is a directory (not copied).` -> `ERROR: backup cp failed for tracked Subject.md`. Signature: a backup directory IS created and is EMPTY. Reproduced per-cell 2026-09-02. The previous wording, 'the resolver has no branch for a type mismatch', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies.
dir_at_path	modify	keeplocal	rc=1	stuck	dir	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so the branch is entered, reaches `cp -p`, and `cp` without `-R` refuses a directory: `cp: .../Subject.md is a directory (not copied).` -> `ERROR: backup cp failed for tracked Subject.md`. Signature: a backup directory IS created and is EMPTY. Reproduced per-cell 2026-09-02. The previous wording, 'the resolver has no branch for a type mismatch', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies.
dir_at_path	modify	ordinary	rc=1	stuck	dir	backup=empty	KNOWN_BAD	MECHANISM: the resolver's tracked-collision branch RUNS and crashes inside it -- it is not missing. `Subject.md` is tracked in the base, so the branch is entered, reaches `cp -p`, and `cp` without `-R` refuses a directory: `cp: .../Subject.md is a directory (not copied).` -> `ERROR: backup cp failed for tracked Subject.md`. Signature: a backup directory IS created and is EMPTY. Reproduced per-cell 2026-09-02. The previous wording, 'the resolver has no branch for a type mismatch', pointed a cure at adding a branch; the branch exists and runs, and the fix belongs in how it copies.
dir_at_path	rename_away	keeplocal	rc=1	stuck	dir	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
dir_at_path	rename_away	ordinary	rc=1	stuck	dir	backup=no	KNOWN_BAD	THE MOTIVATING DEFECT, same root cause as the `modified x rename_away{,_and_tree}` rows -- NOT a missing branch in the resolver. Rename detection hides the source from `git diff --name-only`, so `$changed` never names this path, resolve_collisions is never handed it, and `git merge --ff-only` refuses on its own. Measured 2026-09-01/02 across three local states and both rename actions: NO backup directory is created at all -- the resolver did not try and fail, it never ran -- and the refusal comes from git (`would be overwritten by merge` / `would lose untracked files`). The previous reason said 'no branch of the resolver handles a non-regular file / a type mismatch'. That is true and load-bearing for the {delete,modify,tree_at_path,typechange} rows of these same families, where the resolver DOES enter and crashes in `cp -p`; it is false here, and a cure aimed at adding a branch would leave these cells untouched because the bug sits upstream of every branch. Reproduced per-cell 2026-09-01/02 across all three local states and both rename actions, including a direct control: `git diff --name-only HEAD origin/main` returns only `moved/subject.md` (and the tree path where the action adds one) while `--no-renames` shows `D Subject.md` explicitly -- the pairing is what hides it.
